Packet Number,Timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Channel 17,Channel 18
977,73533967,8.4,11.3,11.6,4.2,12.8,5.1,6.9,8.9,54.5,19.8,124.8,6.1,21.6,18.6,109.2,486.2,62.7,14.5
978,73833967,8.4,11.3,11.6,4.2,13.5,5.5,6.9,8.9,54.2,18.7,120.3,5.7,21.6,18.1,103.3,466.4,58.9,14.5
979,74133967,7.6,9.4,9.8,3.3,9.9,4.0,6.9,8.9,56.0,18.6,121.8,5.8,21.6,18.3,111.2,493.4,65.4,14.5
980,74433967,8.9,11.6,11.6,4.2,14.9,6.4,6.6,8.6,51.9,19.4,121.0,5.8,20.8,17.5,99.8,449.5,57.9,14.8
981,74733967,9.9,12.8,13.7,5.3,17.7,8.4,7.1,9.1,93.7,21.2,166.4,6.5,26.8,21.6,116.6,509.2,65.2,14.8
982,75033967,6.9,8.4,8.9,3.3,8.9,3.3,8.4,10.7,73.6,21.9,149.7,7.2,25.5,21.6,132.0,590.0,87.0,16.4
983,75333967,6.9,8.4,8.9,3.3,8.5,3.3,8.4,10.4,63.9,21.0,135.1,6.9,23.5,20.0,119.0,540.4,80.9,16.4
984,75633967,7.6,9.4,10.7,4.2,12.0,5.1,7.9,10.4,59.7,19.8,133.0,6.8,24.0,21.9,149.9,702.4,83.6,15.5
985,75933967,8.9,11.3,11.3,4.2,12.5,5.1,8.7,11.0,79.9,23.6,169.8,8.1,29.4,25.4,168.7,780.7,94.6,16.1
986,76233967,7.1,9.0,9.2,3.3,9.9,3.7,7.8,10.1,76.2,21.5,160.6,6.8,27.1,23.2,143.4,650.3,82.0,15.2
987,76533967,6.9,8.4,8.9,3.3,9.2,4.0,7.1,9.1,64.2,18.5,143.6,6.2,25.5,21.9,127.4,600.8,65.4,14.8
988,76833967,6.9,8.4,8.9,3.3,8.5,3.3,5.4,7.1,78.4,17.4,169.8,5.2,27.6,21.9,116.6,512.4,43.2,12.9
989,77133967,9.9,14.7,15.2,5.3,22.2,9.6,4.4,5.8,38.8,14.0,111.8,4.2,18.2,14.3,78.9,332.1,34.5,10.4
990,77433967,10.7,15.6,16.0,5.9,21.5,8.7,4.9,6.4,43.3,15.6,115.9,4.6,19.8,16.4,88.6,386.0,36.2,12.6
991,77733967,9.9,14.1,14.3,5.0,18.4,7.4,4.8,6.3,39.2,14.8,111.5,4.5,18.8,15.4,78.9,337.1,35.0,12.3
992,78033967,11.5,16.3,17.5,6.4,22.7,9.3,5.3,6.9,63.1,16.9,137.8,4.9,22.7,18.1,91.9,390.6,40.6,12.6
993,78333967,8.6,11.9,12.7,4.1,14.6,5.5,5.4,7.1,51.5,16.3,125.8,4.7,21.6,17.8,103.0,429.8,46.5,13.3
994,78633967,9.2,12.2,12.5,4.2,15.6,6.2,5.3,6.8,41.4,15.7,109.5,4.8,19.0,15.9,82.7,371.2,37.3,13.3
995,78933967,7.6,10.6,10.7,4.2,13.5,5.3,5.3,6.8,44.4,15.2,116.6,4.5,19.3,15.1,73.7,307.7,39.0,12.9
996,79233967,8.4,11.3,11.6,4.2,13.5,5.3,4.8,6.3,45.1,14.8,118.3,4.3,19.8,15.1,73.7,310.9,33.7,12.3
997,79533967,8.4,11.3,11.6,4.2,14.2,5.3,4.4,5.8,41.4,14.1,110.5,3.9,18.8,14.8,73.4,316.7,30.2,12.0
998,79833967,10.1,14.1,15.2,6.1,23.1,11.1,4.9,6.6,74.3,15.2,150.4,4.3,24.5,19.2,88.7,378.8,36.2,12.6
999,80133967,7.9,10.6,10.7,3.9,12.0,4.4,5.4,7.1,44.4,16.3,118.7,4.7,20.6,17.3,94.9,424.8,44.0,13.3
1000,80433967,244.7,167.6,623.9,118.0,419.7,209.3,13.5,16.8,153.6,35.4,227.5,9.2,41.2,31.9,174.6,800.0,69.0,14.5
1001,80733967,9.4,12.5,12.5,5.0,17.0,6.9,5.6,7.3,53.0,16.5,132.6,4.9,23.7,18.6,101.4,444.5,44.2,13.2
1002,81033967,8.4,10.3,10.7,4.2,11.3,4.7,6.8,8.8,87.4,18.9,159.9,6.0,26.8,21.9,121.4,539.7,62.5,14.2
1003,81333967,8.4,10.6,11.3,4.2,12.2,5.1,10.2,12.4,85.9,25.7,156.5,7.9,27.4,23.2,136.9,633.4,82.0,15.8
1004,81633967,8.4,11.3,11.0,4.2,13.0,4.9,6.8,8.8,52.6,18.5,131.3,6.0,23.5,19.5,112.0,500.5,64.2,14.2
1005,81933967,5.0,5.9,5.9,2.2,5.6,2.0,6.8,8.6,39.5,17.3,107.4,5.4,20.3,17.8,103.8,470.7,61.0,14.8
1006,82233967,5.8,7.1,7.4,3.0,7.3,3.3,7.4,9.6,53.4,19.2,119.3,6.3,22.6,19.7,122.8,567.3,74.6,15.2
1007,82533967,9.2,11.9,11.6,4.4,15.8,6.7,5.8,7.8,53.0,17.8,128.2,5.6,22.1,17.8,97.6,434.8,49.7,14.2
1008,82833967,9.4,12.5,12.8,4.7,15.3,6.4,6.4,8.4,81.8,18.9,156.9,6.0,26.3,21.1,111.7,498.4,57.0,14.2
1009,83133967,8.4,11.3,11.3,4.2,13.7,5.3,4.9,6.8,48.9,16.5,124.8,4.8,21.1,16.7,84.6,369.5,36.2,12.6
1010,83433967,8.1,11.3,10.7,4.2,13.7,5.5,5.1,6.6,47.8,16.3,116.6,4.8,19.6,15.4,78.9,348.3,37.3,12.0
1011,83733967,8.4,11.3,10.7,4.2,13.5,5.5,4.9,6.4,48.5,15.9,118.0,4.6,20.1,15.1,76.2,329.3,34.1,12.0
1012,84033967,8.4,11.3,10.7,4.2,13.5,5.3,4.9,6.4,48.9,16.5,119.7,4.8,20.3,16.2,78.9,348.6,36.2,12.6
1013,84333967,8.4,11.3,11.3,4.2,14.4,5.7,5.4,6.9,48.9,16.3,119.0,4.8,20.3,16.4,86.2,372.4,44.2,12.9
1014,84633967,7.6,10.3,10.7,3.6,12.8,4.9,4.8,6.3,42.5,15.0,112.2,4.5,19.0,14.8,75.6,324.9,33.7,12.3
1015,84933967,7.6,10.3,10.1,3.3,12.2,4.7,4.6,6.1,46.3,15.2,111.8,4.5,18.5,14.3,74.0,319.5,35.8,11.4
1016,85233967,8.4,11.3,10.7,4.2,13.9,5.5,4.8,6.3,45.9,15.6,115.9,4.5,19.6,15.6,76.7,332.8,35.2,12.3
1017,85533967,8.4,11.3,11.0,4.2,13.5,5.5,5.1,6.6,50.7,16.5,125.9,4.8,21.1,16.4,81.8,355.8,36.5,12.3
1018,85833967,8.4,11.3,11.6,4.2,13.5,5.3,5.1,6.8,49.6,15.6,121.4,4.5,20.5,16.2,81.6,353.7,36.2,12.3
1019,86133967,9.2,12.2,11.9,4.4,14.6,6.0,5.3,6.8,53.8,16.7,127.5,4.8,21.6,17.2,89.2,375.9,42.5,12.9
1020,86433967,9.2,11.6,11.6,4.2,13.9,5.3,5.1,6.8,51.5,16.5,128.9,4.9,21.9,17.8,97.3,428.0,40.0,12.9
1021,86733967,9.2,12.2,12.5,5.0,15.6,6.0,5.4,7.3,53.4,16.5,132.6,4.9,22.7,17.8,87.6,379.1,41.9,13.6
1022,87033967,8.4,11.3,10.7,4.2,13.5,5.3,5.6,7.1,53.0,16.9,132.0,5.2,22.4,17.5,94.4,407.2,44.9,13.3
1023,87333967,9.1,12.2,12.5,4.4,17.0,6.9,5.4,7.1,65.4,16.6,152.4,4.8,24.5,18.6,86.2,367.7,39.1,13.2
1024,87633967,7.6,10.3,10.4,3.9,12.5,5.1,5.4,6.9,56.4,16.5,136.4,4.9,22.4,17.0,80.5,341.1,38.7,13.6
1025,87933967,8.6,11.6,11.9,4.2,14.9,5.5,5.1,6.8,46.3,15.3,123.8,4.6,21.1,16.4,82.9,352.3,38.7,12.9
1026,88233967,7.6,9.7,9.8,3.3,10.3,4.0,6.8,8.6,81.8,18.5,153.5,5.8,26.0,21.3,119.3,522.8,63.1,14.2
1027,88533967,7.3,9.3,9.8,3.3,9.6,3.3,5.8,7.3,38.0,16.0,110.8,4.8,19.8,16.2,83.2,361.5,47.1,13.3
1028,88833967,7.6,9.4,9.8,3.3,9.2,3.5,5.9,7.9,67.9,16.6,138.1,5.0,24.8,20.0,103.8,473.6,50.1,13.6
1029,89133967,5.5,6.8,7.1,2.5,6.3,2.4,5.8,7.4,44.8,15.6,112.2,4.9,20.8,17.5,94.9,429.8,47.3,12.9
1030,89433967,7.6,10.0,9.8,3.9,10.6,4.4,5.8,7.3,68.3,16.1,138.8,4.8,24.3,19.7,101.7,454.2,46.7,13.3
1031,89733967,8.9,11.6,12.2,4.7,14.4,5.7,5.4,6.9,54.1,16.6,137.5,4.9,23.7,18.6,90.5,397.8,42.5,12.6
1032,90033967,7.6,9.7,10.7,4.2,12.0,5.3,5.3,7.1,64.6,16.1,155.8,4.8,25.0,17.2,71.0,279.3,39.8,13.3
1033,90333967,6.6,8.4,8.9,3.3,9.6,3.7,5.3,6.8,62.4,14.8,152.1,4.5,24.0,16.2,67.2,262.8,42.5,12.3
1034,90633967,6.1,8.4,8.3,3.3,8.5,3.3,5.3,6.8,56.0,15.6,140.2,4.7,22.9,16.2,64.8,256.0,37.5,13.3
1035,90933967,9.6,13.1,14.0,5.6,19.8,9.1,5.3,6.9,64.6,16.0,157.9,4.6,25.3,17.8,77.3,316.6,36.9,12.9
1036,91233967,6.6,8.4,8.6,3.3,8.7,3.5,5.3,6.8,81.1,14.8,153.8,4.4,25.8,19.5,92.7,395.0,38.3,12.9
1037,91533967,6.1,7.5,8.0,2.5,7.3,2.6,5.4,7.4,45.5,15.4,120.4,4.6,21.1,16.7,86.8,370.2,48.0,13.3
1038,91833967,5.3,6.5,6.2,2.5,5.8,2.2,4.6,6.1,44.0,13.3,115.6,3.9,20.8,16.4,78.0,338.6,36.2,12.0
1039,92133967,9.9,13.1,14.3,5.9,20.3,9.6,5.3,6.9,91.5,16.5,169.2,4.8,27.1,20.5,91.9,380.6,39.4,12.9
1040,92433967,6.9,8.4,8.9,3.3,8.7,3.3,5.6,7.1,75.4,17.1,152.8,5.0,25.5,20.3,98.4,429.1,42.5,12.9
1041,92733967,8.4,10.6,11.0,4.2,11.5,4.2,4.6,5.9,57.5,15.6,137.1,4.2,22.1,16.4,77.0,309.5,33.1,12.0
1042,93033967,6.6,8.1,8.6,3.0,8.2,3.0,4.8,6.3,54.1,15.4,128.2,4.3,21.6,16.7,80.2,337.5,35.6,12.3
1043,93333967,7.6,10.3,10.7,4.2,12.0,4.7,4.4,5.8,46.3,14.1,120.7,4.1,20.3,15.4,69.1,289.0,28.9,12.0
1044,93633967,8.4,11.3,11.6,4.2,13.5,4.9,4.5,5.9,51.5,14.4,129.9,3.9,21.3,15.9,71.8,295.5,29.5,12.3
1045,93933967,9.9,13.1,13.4,5.0,16.5,6.7,5.3,6.8,83.3,17.0,165.8,4.8,26.6,20.3,92.1,382.4,40.2,12.6
1046,94233967,7.1,9.4,9.5,3.3,9.6,3.3,4.4,5.5,40.6,13.7,111.5,3.7,19.0,14.6,67.2,275.4,29.1,11.0
1047,94533967,6.1,7.8,7.7,2.7,7.1,2.4,5.0,6.4,41.8,14.5,114.2,4.2,20.1,16.2,81.6,354.7,40.4,12.0
1048,94833967,6.6,8.1,8.0,2.7,7.5,2.8,4.8,6.4,41.4,14.2,110.5,4.2,20.3,16.7,81.0,359.1,38.1,12.3
1049,95133967,9.9,13.4,14.3,5.6,20.1,8.9,4.8,6.4,77.0,16.3,151.1,4.6,24.5,19.2,87.3,361.6,36.9,12.3
1050,95433967,7.1,10.3,10.4,3.9,14.6,6.2,4.4,5.8,68.3,15.3,149.0,4.6,23.7,17.0,77.2,323.2,35.4,10.4
1051,95733967,9.2,13.1,13.4,5.0,19.2,8.0,4.6,6.1,63.9,15.0,138.1,4.3,22.4,16.2,72.4,294.8,33.5,11.4
1052,96033967,5.0,5.9,6.2,2.5,5.6,2.0,4.5,5.9,38.8,13.6,107.4,3.8,19.0,15.1,73.7,317.4,33.5,11.4
1053,96333967,4.6,5.6,5.6,1.6,4.9,2.0,4.0,5.4,35.8,11.5,103.6,3.3,18.0,14.0,71.3,303.7,32.9,9.5
1054,96633967,5.8,6.8,7.1,2.5,6.8,2.6,4.9,6.6,49.3,14.4,118.6,4.3,20.8,17.0,82.1,364.1,37.5,12.6
1055,96933967,6.1,7.5,7.1,2.5,6.4,2.2,4.5,5.9,30.2,13.2,96.2,3.8,18.0,14.6,69.1,300.9,31.8,11.7
1056,97233967,6.1,7.5,8.0,2.5,7.1,2.6,4.6,5.9,33.6,13.6,104.3,3.9,18.8,14.8,68.3,297.6,31.8,12.0
1057,97533967,6.1,7.5,8.0,2.5,7.1,2.6,4.8,6.1,38.8,14.0,112.2,4.1,19.6,15.4,72.9,308.4,33.7,12.3
1058,97833967,6.3,8.1,8.0,3.0,7.5,2.8,4.6,6.1,37.7,13.7,108.4,3.9,19.5,15.4,67.2,294.4,31.0,12.6
1059,98133967,6.9,8.4,8.9,3.0,8.5,3.0,4.5,5.6,39.9,13.6,112.6,3.8,19.5,14.6,64.3,270.0,29.3,11.7
1060,98433967,6.6,8.1,8.6,3.0,7.5,2.6,4.9,6.4,55.6,15.4,128.5,4.5,22.1,17.5,84.8,367.7,37.9,12.3
1061,98733967,7.6,10.3,10.1,3.3,10.8,4.0,4.8,6.3,66.4,15.2,137.1,4.3,22.7,17.5,81.6,342.2,35.6,12.3
